"Id";"Esfera";"Municipio";"Estado";"Nome";"Sigla";"Url Curta";"Gestão"
"uncme-882";"municipal";"Morro do Chapéu";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MORRO DO CHAPÉU - BA";"CME-MORRO-DO-CHAPÉU-BA";"morrodochapeu-ba";"PRESIDENTE: MARIA DAS GRAÇAS GABRIEL DE OLIVEIRA"
"uncme-883";"municipal";"Morro Reuter";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MORRO REUTER - RS";"CME-MORRO-REUTER-RS";"morroreuter-rs";"PRESIDENTE: TAFAREL SCHMITT"
"uncme-884";"municipal";"Mossoró";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MOSSORÓ - RN";"CME-MOSSORÓ-RN";"mossoro-rn";"PRESIDENTE: ANTONIA RILZONETE DE CASTRO BATISTA"
"uncme-885";"municipal";"Mostardas";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MOSTARDAS - RS";"CME-MOSTARDAS-RS";"mostardas-rs";"PRESIDENTE: GLEIDI TEREZINHA RIBEIRO GALVÃO"
"uncme-886";"municipal";"Mucajaí";"RR";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MUCAJAÍ - RR";"CME-MUCAJAÍ-RR";"mucajai-rr";"PRESIDENTE: ANTÔNIO JOSÉ OLIVEIRA DE ALMEIDA "
"uncme-887";"municipal";"Mucugê";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MUCUGÊ - BA";"CME-MUCUGÊ-BA";"mucuge-ba";"PRESIDENTE: PAULO OLIVEIRA XAVIER"
"uncme-888";"municipal";"Mucuri";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MUCURI - BA";"CME-MUCURI-BA";"mucuri-ba";"PRESIDENTE: GISELLE GLÁUCIA MOURA VAZ"
"uncme-889";"municipal";"Muitos Capões";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MUITOS CAPÕES - RS";"CME-MUITOS-CAPÕES-RS";"muitoscapoes-rs";"PRESIDENTE: CINTIA BARRETO MAGRO LUCCHESE"
"uncme-890";"municipal";"Muniz Ferreira";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MUNIZ FERREIRA - BA";"CME-MUNIZ-FERREIRA-BA";"munizferreira-ba";"PRESIDENTE: LUIZA GALVÃO COSTA LOBO SAMPAIO"
"uncme-891";"municipal";"Muribeca";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MURIBECA - SE";"CME-MURIBECA-SE";"muribeca-se";"PRESIDENTE: MARIA JOSÉ SILVA ALVES"
"uncme-892";"municipal";"Murici";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MURICI - AL";"CME-MURICI-AL";"murici-al";"PRESIDENTE: LÚCIA VIEIRA DE LIMA"
"uncme-893";"municipal";"Murici dos Portelas";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MURICI DOS PORTELAS - PI";"CME-MURICI-DOS-PORTELAS-PI";"muricidosportelas-pi";"PRESIDENTE: ELISANE PORTELA DA SILVA"
"uncme-894";"municipal";"Muritiba";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE MURITIBA - BA";"CME-MURITIBA-BA";"muritiba-ba";"PRESIDENTE: EVANAILDES PEREIRA DA PAZ"
"uncme-895";"municipal";"Não-Me-Toque";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NÃO-ME-TOQUE - RS";"CME-NÃO-ME-TOQUE-RS";"naometoque-rs";"PRESIDENTE: DARCI BUENO DA SILVA"
"uncme-896";"municipal";"Natal";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NATAL - RN";"CME-NATAL-RN";"natal-rn";"PRESIDENTE: MARIA CRISTINA LEANDRO DE PAIVA"
"uncme-897";"municipal";"Natividade";"TO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NATIVIDADE - TO";"CME-NATIVIDADE-TO";"natividade-to";"PRESIDENTE: DOMINGAS RODRIGUES DOS SANTOS"
"uncme-898";"municipal";"Natividade";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NATIVIDADE - RJ";"CME-NATIVIDADE-RJ";"natividade-rj";"PRESIDENTE: MARIA DAS GRAÇAS ESTANISLAU DE MENDONÇA"
"uncme-899";"municipal";"Nazaré";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NAZARÉ - BA";"CME-NAZARÉ-BA";"nazare-ba";"PRESIDENTE: MARIA DE FÁTIMA SANTOS SENNA"
"uncme-900";"municipal";"Nazaré Paulista";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NAZARÉ PAULISTA - SP";"CME-NAZARÉ-PAULISTA-SP";"nazarepaulista-sp";"PRESIDENTE: ROBERTO MASSUCCI"
"uncme-901";"municipal";"Neópolis";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NEÓPOLIS - SE";"CME-NEÓPOLIS-SE";"neopolis-se";"PRESIDENTE: JOSEMILTON SILVA DE ALMEIDA"
"uncme-902";"municipal";"Nicolau Vergueiro";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NICOLAU VERGUEIRO - RS";"CME-NICOLAU-VERGUEIRO-RS";"nicolauvergueiro-rs";"PRESIDENTE: ROSÂNGELA GUIMARÃES BORDIN"
"uncme-903";"municipal";"Nilo Peçanha";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NILO PEÇANHA - BA";"CME-NILO-PEÇANHA-BA";"nilopecanha-ba";"PRESIDENTE: JOSÉLIA SOUZA FRANÇA MENEZES"
"uncme-904";"municipal";"Niterói";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NITERÓI - RJ";"CME-NITERÓI-RJ";"niteroi-rj";"PRESIDENTE: FLÁVIA MONTEIRO DE BARROS ARAUJO"
"uncme-905";"municipal";"Nonoai";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NONOAI - RS";"CME-NONOAI-RS";"nonoai-rs";"PRESIDENTE: HELMITON FRANCISCO SOARES"
"uncme-906";"municipal";"Nordestina";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NORDESTINA - BA";"CME-NORDESTINA-BA";"nordestina-ba";"PRESIDENTE: ELAINE CRISTINA DA SILVA MOURA SEARA"
"uncme-907";"municipal";"Nortelândia";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NORTELÂNDIA - MT";"CME-NORTELÂNDIA-MT";"nortelandia-mt";"PRESIDENTE: VAGNIR BARBOSA BATISTA"
"uncme-908";"municipal";"Nossa Senhora Aparecida";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOSSA SENHORA APARECIDA - SE";"CME-NOSSA-SENHORA-APARECIDA-SE";"nossasenhoraaparecida-se";"PRESIDENTE: APARECIDA ROSA DE LIMA"
"uncme-909";"municipal";"Nossa Senhora da Glória";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOSSA SENHORA DA GLÓRIA - SE";"CME-NOSSA-SENHORA-DA-GLÓRIA-SE";"nossasenhoradagloria-se";"PRESIDENTE: FERNANDO SANTOS OLIVEIRA"
"uncme-910";"municipal";"Nossa Senhora das Dores";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOSSA SENHORA DAS DORES - SE";"CME-NOSSA-SENHORA-DAS-DORES-SE";"nossasenhoradasdores-se";"PRESIDENTE: SIMONE MOURA DA ROCHA LIMA"
"uncme-911";"municipal";"Nossa Senhora de Lourdes";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOSSA SENHORA DE LOURDES - SE";"CME-NOSSA-SENHORA-DE-LOURDES-SE";"nossasenhoradelourdes-se";"PRESIDENTE: MARIA GORETE HORA PEREIRA"
"uncme-912";"municipal";"Nossa Senhora do Livramento";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOSSA SENHORA DO LIVRAMENTO - MT";"CME-NOSSA-SENHORA-DO-LIVRAMENTO-MT";"nossasenhoradolivramento-mt";"PRESIDENTE: MARIA ELENA DE CAMPOS"
"uncme-913";"municipal";"Nossa Senhora do Socorro";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOSSA SENHORA DO SOCORRO - SE";"CME-NOSSA-SENHORA-DO-SOCORRO-SE";"nossasenhoradosocorro-se";"PRESIDENTE: ANDREZA SILVA MATTOS"
"uncme-914";"municipal";"Nova Andradina";"MS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA ANDRADINA - MS";"CME-NOVA-ANDRADINA-MS";"novaandradina-ms";"PRESIDENTE: MARIA NEUZA DE SOUZA ROSA"
"uncme-915";"municipal";"Nova Boa Vista";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA BOA VISTA - RS";"CME-NOVA-BOA-VISTA-RS";"novaboavista-rs";"PRESIDENTE: JOVIÂNIA HAHN MARTINS MENDES"
"uncme-916";"municipal";"Nova Brasilândia d'Oeste";"RO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA BRASILÂNDIA D'OESTE - RO";"CME-NOVA-BRASILÂNDIA-D'OESTE-RO";"novabrasilandiad'oeste-ro";"PRESIDENTE: ANA PAULA ALVES PEREIRA CAPPELLI"
"uncme-917";"municipal";"Nova Bréscia";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA BRÉSCIA - RS";"CME-NOVA-BRÉSCIA-RS";"novabrescia-rs";"PRESIDENTE: SUSI CRISTINA BIASIBETTI"
"uncme-918";"municipal";"Nova Canaã";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA CANAÃ - BA";"CME-NOVA-CANAÃ-BA";"novacanaa-ba";"PRESIDENTE: KÁTIA SANDRA OLIVEIRA SANTANA PEIXOTO"
"uncme-919";"municipal";"Nova Canãa do Norte";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA CANÃA DO NORTE - MT";"CME-NOVA-CANÃA-DO-NORTE-MT";"novacanaadonorte-mt";"PRESIDENTE: GENIZE LUNA DE CARVALHO"
"uncme-920";"municipal";"Nova Candelária";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA CANDELÁRIA - RS";"CME-NOVA-CANDELÁRIA-RS";"novacandelaria-rs";"PRESIDENTE: AIRTON VOLNEI PROCHNOW"
"uncme-921";"municipal";"Nova Erechim";"SC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA ERECHIM - SC";"CME-NOVA-ERECHIM-SC";"novaerechim-sc";"PRESIDENTE: FERNANDA CARLA DIAS VICENZI"
"uncme-922";"municipal";"Nova Esperança do Sul";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA ESPERANÇA DO SUL - RS";"CME-NOVA-ESPERANÇA-DO-SUL-RS";"novaesperancadosul-rs";"PRESIDENTE: ALAM ANEZI POZZA"
"uncme-923";"municipal";"Nova Friburgo";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA FRIBURGO - RJ";"CME-NOVA-FRIBURGO-RJ";"novafriburgo-rj";"PRESIDENTE: MAIARA INIMÁ DE OLIVEIRA ASSIS "
"uncme-924";"municipal";"Nova Guarita";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA GUARITA - MT";"CME-NOVA-GUARITA-MT";"novaguarita-mt";"PRESIDENTE: ANDRÉIA CARVALHO DA SILVA PACHECO"
"uncme-925";"municipal";"Nova Hartz";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA HARTZ - RS";"CME-NOVA-HARTZ-RS";"novahartz-rs";"PRESIDENTE: QUEILA MARTINS HENKEL"
"uncme-926";"municipal";"Nova Ibiá";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA IBIÁ - BA";"CME-NOVA-IBIÁ-BA";"novaibia-ba";"PRESIDENTE: CLAUDIO SANTOS NUNES"
"uncme-927";"municipal";"Nova Iguaçu";"RJ";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA IGUAÇU - RJ";"CME-NOVA-IGUAÇU-RJ";"novaiguacu-rj";"PRESIDENTE: ALEXSANDRO DA SILVA COSTA"
"uncme-928";"municipal";"Nova Itaberaba";"SC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA ITABERABA - SC";"CME-NOVA-ITABERABA-SC";"novaitaberaba-sc";"PRESIDENTE: JULIANA BIANCHI GILIOLI"
"uncme-929";"municipal";"Nova Itarana";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA ITARANA - BA";"CME-NOVA-ITARANA-BA";"novaitarana-ba";"PRESIDENTE: FERNANDO ALMEIDA DA SILVA"
"uncme-930";"municipal";"Nova Mamoré";"RO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA MAMORÉ - RO";"CME-NOVA-MAMORÉ-RO";"novamamore-ro";"PRESIDENTE: LEIDIANE DA SILVA FERREIRA"
"uncme-931";"municipal";"Nova Marilândia";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA MARILÂNDIA - MT";"CME-NOVA-MARILÂNDIA-MT";"novamarilandia-mt";"PRESIDENTE: ANTÔNIO JOSÉ DE OLIVEIRA NETO"
"uncme-932";"municipal";"Nova Monte Verde";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA MONTE VERDE - MT";"CME-NOVA-MONTE-VERDE-MT";"novamonteverde-mt";"PRESIDENTE: FRANCISCO ANTONIO SEVALLO "
"uncme-933";"municipal";"Nova Mutum";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA MUTUM - MT";"CME-NOVA-MUTUM-MT";"novamutum-mt";"PRESIDENTE: CLÉRIA PAULA FRANCO"
"uncme-934";"municipal";"Nova Nazaré";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA NAZARÉ - MT";"CME-NOVA-NAZARÉ-MT";"novanazare-mt";"PRESIDENTE: AURELINO SILVA DA CONCEIÇÃO"
"uncme-935";"municipal";"Nova Olímpia";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA OLÍMPIA - MT";"CME-NOVA-OLÍMPIA-MT";"novaolimpia-mt";"PRESIDENTE: CARMEN LÚCIA RODRIGUES MOURA"
"uncme-936";"municipal";"Nova Olinda";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA OLINDA - CE";"CME-NOVA-OLINDA-CE";"novaolinda-ce";"PRESIDENTE: MARIA DO SOCORRO DOS SANTOS"
"uncme-937";"municipal";"Nova Olinda do Maranhão";"MA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA OLINDA DO MARANHÃO - MA";"CME-NOVA-OLINDA-DO-MARANHÃO-MA";"novaolindadomaranhao-ma";"PRESIDENTE: JANDIRA BEZERRA SAMPAIO"
"uncme-938";"municipal";"Nova Palma";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA PALMA - RS";"CME-NOVA-PALMA-RS";"novapalma-rs";"PRESIDENTE: NEUZA DIAS DA SILVEIRA RODRIGUES"
"uncme-939";"municipal";"Nova Petrópolis";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA PETRÓPOLIS - RS";"CME-NOVA-PETRÓPOLIS-RS";"novapetropolis-rs";"PRESIDENTE:  REJANE SILENE DE CASTRO"
"uncme-940";"municipal";"Nova Prata";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA PRATA - RS";"CME-NOVA-PRATA-RS";"novaprata-rs";"PRESIDENTE: CLÓRIS LENZI DA FONSECA"
"uncme-941";"municipal";"Nova Ramada";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA RAMADA - RS";"CME-NOVA-RAMADA-RS";"novaramada-rs";"PRESIDENTE: LORECI ANTONIA THOMASIO "
"uncme-942";"municipal";"Nova Redenção";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA REDENÇÃO - BA";"CME-NOVA-REDENÇÃO-BA";"novaredencao-ba";"PRESIDENTE: FARENILDA DOS ANJOS SANTOS DA SILVA"
"uncme-943";"municipal";"Nova Russas";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA RUSSAS - CE";"CME-NOVA-RUSSAS-CE";"novarussas-ce";"PRESIDENTE: VITALINA DIAS RODRIGUES ROSA"
"uncme-944";"municipal";"Nova Santa Helena";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA SANTA HELENA - MT";"CME-NOVA-SANTA-HELENA-MT";"novasantahelena-mt";"PRESIDENTE: FRANCISCA MARTA DE JESUS"
"uncme-945";"municipal";"Nova Santa Rita";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA SANTA RITA - RS";"CME-NOVA-SANTA-RITA-RS";"novasantarita-rs";"PRESIDENTE: CAREN DE MALHEIROS GARCIA "
"uncme-946";"municipal";"Nova Santa Rita";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA SANTA RITA - PI";"CME-NOVA-SANTA-RITA-PI";"novasantarita-pi";"PRESIDENTE: RITA DE CÁSSIA COELHO AMORIM SANTOS"
"uncme-947";"municipal";"Nova Soure";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA SOURE - BA";"CME-NOVA-SOURE-BA";"novasoure-ba";"PRESIDENTE: MARIA IRACEMA CRUZ ANUNCIAÇÃO PALMA"
"uncme-948";"municipal";"Nova Veneza";"SC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA VENEZA - SC";"CME-NOVA-VENEZA-SC";"novaveneza-sc";"PRESIDENTE: IVONE ZOCCHE"
"uncme-949";"municipal";"Nova Viçosa";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA VIÇOSA - BA";"CME-NOVA-VIÇOSA-BA";"novavicosa-ba";"PRESIDENTE: MARCUS PAULO MUNIZ COSTA"
"uncme-950";"municipal";"Nova Xavantina";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVA XAVANTINA - MT";"CME-NOVA-XAVANTINA-MT";"novaxavantina-mt";"PRESIDENTE: ARABELA ANDRESSA CAUSI JUNG"
"uncme-951";"municipal";"Novo Gama";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVO GAMA - GO";"CME-NOVO-GAMA-GO";"novogama-go";"PRESIDENTE: GENILDE NOGUEIRA ROCHA"
"uncme-952";"municipal";"Novo Hamburgo";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVO HAMBURGO - RS";"CME-NOVO-HAMBURGO-RS";"novohamburgo-rs";"PRESIDENTE: PAULO RENATO THIELE"
"uncme-953";"municipal";"Novo Horizonte";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVO HORIZONTE - BA";"CME-NOVO-HORIZONTE-BA";"novohorizonte-ba";"PRESIDENTE: MARIA APARECIDA LOPES DE OLIVEIRA"
"uncme-954";"municipal";"Novo Horizonte do Norte";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVO HORIZONTE DO NORTE - MT";"CME-NOVO-HORIZONTE-DO-NORTE-MT";"novohorizontedonorte-mt";"PRESIDENTE: LINDIOMAR FERREIRA LOPES "
"uncme-955";"municipal";"Novo Oriente";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVO ORIENTE - CE";"CME-NOVO-ORIENTE-CE";"novooriente-ce";"PRESIDENTE: LUCIVANIO RODRIGUES LOURENÇO "
"uncme-956";"municipal";"Novo Santo Antônio";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVO SANTO ANTÔNIO - PI";"CME-NOVO-SANTO-ANTÔNIO-PI";"novosantoantonio-pi";"PRESIDENTE: MARIA DO SOCORRO VIIRA DE SOUSA"
"uncme-957";"municipal";"Novo São Joaquim";"MT";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVO SÃO JOAQUIM - MT";"CME-NOVO-SÃO-JOAQUIM-MT";"novosaojoaquim-mt";"PRESIDENTE: HEYLA SANTANA DA SILVA "
"uncme-958";"municipal";"Novo Tiradentes";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVO TIRADENTES - RS";"CME-NOVO-TIRADENTES-RS";"novotiradentes-rs";"PRESIDENTE: MARIA DE FATIMA MATTOS"
"uncme-959";"municipal";"Novo Xingu";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE NOVO XINGU - RS";"CME-NOVO-XINGU-RS";"novoxingu-rs";"PRESIDENTE: ELIZABETE HOLZ TASSO TOMAZELI"
"uncme-960";"municipal";"Óbidos";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ÓBIDOS - PA";"CME-ÓBIDOS-PA";"obidos-pa";"PRESIDENTE: ALUIZIO MENEZES DE BARROS JÚNIOR"
"uncme-961";"municipal";"Oiapoque";"AP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE OIAPOQUE - AP";"CME-OIAPOQUE-AP";"oiapoque-ap";"PRESIDENTE: JAIRO MACHADO DE SOUSA"
"uncme-962";"municipal";"Olho d'Água do Casado";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE OLHO D'ÁGUA DO CASADO - AL";"CME-OLHO-D'ÁGUA-DO-CASADO-AL";"olhod'aguadocasado-al";"PRESIDENTE: ELISSANDRO NEVES ALVES"
"uncme-963";"municipal";"Olindina";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE OLINDINA - BA";"CME-OLINDINA-BA";"olindina-ba";"PRESIDENTE: ALANA ANDRADE LISBOA"
"uncme-964";"municipal";"Oriximiná";"PA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE ORIXIMINÁ - PA";"CME-ORIXIMINÁ-PA";"oriximina-pa";"PRESIDENTE: JOEL DOS SANTOS DA CRUZ "
"uncme-965";"municipal";"Osório";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE OSÓRIO - RS";"CME-OSÓRIO-RS";"osorio-rs";"PRESIDENTE: DAVENIR SILVEIRA OLIVEIRA "
"uncme-966";"municipal";"Ouriçangas";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE OURIÇANGAS - BA";"CME-OURIÇANGAS-BA";"ouricangas-ba";"PRESIDENTE: FABIANA MARQUES SANTOS"
"uncme-967";"municipal";"Ourinhos";"SP";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE OURINHOS - SP";"CME-OURINHOS-SP";"ourinhos-sp";"PRESIDENTE: ILMA MENDES SILVA"
"uncme-968";"municipal";"Ouro Branco";"RN";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE OURO BRANCO - RN";"CME-OURO-BRANCO-RN";"ourobranco-rn";"PRESIDENTE: GEIZA OLIVEIRA DE SOUSA ARAÚJO"
"uncme-969";"municipal";"Ouro Preto do Oeste";"RO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE OURO PRETO DO OESTE - RO";"CME-OURO-PRETO-DO-OESTE-RO";"ouropretodooeste-ro";"PRESIDENTE: SORAYA CRISTINA FIGUEIREDO DA SILVA"
"uncme-970";"municipal";"Ourolândia";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE OUROLÂNDIA - BA";"CME-OUROLÂNDIA-BA";"ourolandia-ba";"PRESIDENTE: SABRINA RODRIGUES NICCOLAI"
"uncme-971";"municipal";"Pacatuba";"SE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PACATUBA - SE";"CME-PACATUBA-SE";"pacatuba-se";"PRESIDENTE: ROSIANE SILVA QUITÉRIO"
"uncme-972";"municipal";"Pacatuba";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PACATUBA - CE";"CME-PACATUBA-CE";"pacatuba-ce";"PRESIDENTE: HILDA MARIA DE SOUSA MENEZES"
"uncme-973";"municipal";"Padre Bernardo";"GO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PADRE BERNARDO - GO";"CME-PADRE-BERNARDO-GO";"padrebernardo-go";"PRESIDENTE: MARIA LÚCIA RODRIGUES DOS SANTOS FAUSTINO"
"uncme-974";"municipal";"Paes Landim";"PI";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PAES LANDIM - PI";"CME-PAES-LANDIM-PI";"paeslandim-pi";"PRESIDENTE: MARCIA MADEIRA BARBOSA DE SOUSA"
"uncme-975";"municipal";"Paiçandu";"PR";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PAIÇANDU - PR";"CME-PAIÇANDU-PR";"paicandu-pr";"PRESIDENTE: WILLIAM DIEGO DE CASTRO MARQUES"
"uncme-976";"municipal";"Paim Filho";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PAIM FILHO - RS";"CME-PAIM-FILHO-RS";"paimfilho-rs";"PRESIDENTE: DAIANE MEZZALIRA"
"uncme-977";"municipal";"Palestina";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PALESTINA - AL";"CME-PALESTINA-AL";"palestina-al";"PRESIDENTE: JOELMA ANJOS SILVA TORRES"
"uncme-978";"municipal";"Palhano";"CE";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PALHANO - CE";"CME-PALHANO-CE";"palhano-ce";"PRESIDENTE: MARIA DE FÁTIMA DE SOUSA SILVA"
"uncme-979";"municipal";"Palhoça";"SC";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PALHOÇA - SC";"CME-PALHOÇA-SC";"palhoca-sc";"PRESIDENTE: DEVANE MOURA GRIMAUTH LOPES"
"uncme-980";"municipal";"Palmas";"TO";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PALMAS - TO";"CME-PALMAS-TO";"palmas-to";"PRESIDENTE: ODENILSON PEREIRA DE SOUSA"
"uncme-981";"municipal";"Palmas de Monte Alto";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PALMAS DE MONTE ALTO - BA";"CME-PALMAS-DE-MONTE-ALTO-BA";"palmasdemontealto-ba";"PRESIDENTE: ELISA MAGALHÃES PRATES"
"uncme-982";"municipal";"Palmeira das Missões";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PALMEIRA DAS MISSÕES - RS";"CME-PALMEIRA-DAS-MISSÕES-RS";"palmeiradasmissoes-rs";"PRESIDENTE: NOEMIA ROVEDER"
"uncme-983";"municipal";"Palmeira dos Índios";"AL";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PALMEIRA DOS ÍNDIOS - AL";"CME-PALMEIRA-DOS-ÍNDIOS-AL";"palmeiradosindios-al";"PRESIDENTE: DENISE CAVALCANTE TENÓRIO"
"uncme-984";"municipal";"Palmeiras";"BA";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PALMEIRAS - BA";"CME-PALMEIRAS-BA";"palmeiras-ba";"PRESIDENTE: ADRIANA TEIXEIRA BRANDÃO"
"uncme-985";"municipal";"Palmitinho";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PALMITINHO - RS";"CME-PALMITINHO-RS";"palmitinho-rs";"PRESIDENTE: MARISTELA ZANELLA BALESTRIN"
"uncme-986";"municipal";"Panambi";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PANAMBI - RS";"CME-PANAMBI-RS";"panambi-rs";"PRESIDENTE: VERA KNORR"
"uncme-987";"municipal";"Pântano Grande";"RS";"CONSELHO MUNICIPAL DE EDUCAÇÃO DE PÂNTANO GRANDE - RS";"CME-PÂNTANO-GRANDE-RS";"pantanogrande-rs";"PRESIDENTE: FABIANA DOS SANTOS DA LUZ"
